account_number,name,item_code,category,quantity,unit price,net_price,date
711951,Kilback-Gerlach,LW-86841,Shoes,1,95.18,95.18,16-11-2013 10:27
201259,Koelpin PLC,VG-32047,Shirt,10,20.2,202,02-10-2014 18:38
305803,"Davis, Kshlerin and Reilly",LL-46261,Shoes,15,59.34,890.1,04-12-2013 02:43
296809,Carroll PLC,WJ-02096,Belt,16,91.77,1468.32,23-02-2014 18:10
734922,Berge LLC,MJ-21460,Shoes,4,87.65,350.6,26-04-2014 20:59
711951,Kilback-Gerlach,LL-46261,Shoes,13,34.4,447.2,27-04-2014 02:17
734922,Berge LLC,LL-46261,Shoes,18,44.89,808.02,28-05-2014 15:41
929400,"Senger, Upton and Breitenberg",LL-46261,Shoes,15,75,1125,25-09-2014 18:00
929400,"Senger, Upton and Breitenberg",MJ-21460,Shoes,8,19.05,152.4,08-01-2014 00:39
115138,Gorczany-Hahn,WJ-02096,Belt,5,13.31,66.55,02-06-2014 11:41
304860,Huel-Haag,KV-99194,Shirt,5,58.12,290.6,02-08-2014 12:08
676847,Hamill-Hackett,LL-46261,Shoes,19,58.95,1120.05,12-03-2014 06:27
758133,"Kihn, McClure and Denesik",GS-86623,Shoes,16,51.28,820.48,19-12-2013 05:40
659366,Waelchi-Fahey,KV-99194,Shirt,2,35.44,70.88,25-10-2013 14:47
555594,"Ernser, Cruickshank and Lind",KV-99194,Shirt,16,79.23,1267.68,20-09-2014 09:36
524021,Hegmann and Sons,LW-86841,Shoes,2,19.42,38.84,23-08-2014 03:19
93356,Waters-Walker,KV-99194,Shirt,9,70.81,637.29,30-01-2014 11:06
555594,"Ernser, Cruickshank and Lind",WJ-02096,Belt,10,27.65,276.5,05-08-2014 02:49
555594,"Ernser, Cruickshank and Lind",KV-99194,Shirt,18,53.57,964.26,09-11-2013 07:53
98022,Heidenreich-Bosco,GS-86623,Shoes,19,87.08,1654.52,20-09-2014 22:36
304860,Huel-Haag,AS-93055,Shirt,3,88.25,264.75,22-11-2013 02:08
115138,Gorczany-Hahn,MJ-21460,Shoes,16,74.73,1195.68,08-10-2014 07:30
758133,"Kihn, McClure and Denesik",VG-32047,Shirt,15,39.14,587.1,02-08-2014 17:24
850140,Kunze Inc,LW-86841,Shoes,5,63.32,316.6,13-02-2014 19:42
305803,"Davis, Kshlerin and Reilly",LW-86841,Shoes,7,18.99,132.93,17-04-2014 16:31
93356,Waters-Walker,FK-71853,Shirt,6,48.34,290.04,07-10-2014 11:12
93356,Waters-Walker,MJ-21460,Shoes,1,76.61,76.61,07-05-2014 10:17
929400,"Senger, Upton and Breitenberg",MJ-21460,Shoes,11,10.12,111.32,29-03-2014 05:53
995267,Cole-Eichmann,AS-93055,Shirt,20,96.14,1922.8,02-08-2014 19:08
304860,Huel-Haag,MJ-21460,Shoes,10,69.19,691.9,07-01-2014 14:36
563905,"Kerluke, Reilly and Bechtelar",VG-32047,Shirt,16,64.75,1036,11-02-2014 09:04
201259,Koelpin PLC,LW-86841,Shoes,1,62.87,62.87,01-01-2014 22:40
299771,"Kuphal, Zieme and Kub",QN-82852,Belt,13,13.05,169.65,04-09-2014 16:33
93356,Waters-Walker,KV-99194,Shirt,2,96.8,193.6,13-07-2014 09:44
98022,Heidenreich-Bosco,LL-46261,Shoes,6,23.04,138.24,02-03-2014 03:45
850140,Kunze Inc,KV-99194,Shirt,8,35.98,287.84,20-05-2014 14:38
115138,Gorczany-Hahn,AS-93055,Shirt,9,14.71,132.39,01-03-2014 13:31
995267,Cole-Eichmann,GS-86623,Shoes,2,43.85,87.7,09-06-2014 21:31
563905,"Kerluke, Reilly and Bechtelar",LW-86841,Shoes,9,52.42,471.78,22-05-2014 11:49
98022,Heidenreich-Bosco,QN-82852,Belt,15,20.07,301.05,27-06-2014 12:15
659366,Waelchi-Fahey,QN-82852,Belt,17,56.27,956.59,09-02-2014 14:52
98022,Heidenreich-Bosco,QN-82852,Belt,8,79.2,633.6,07-06-2014 18:59
555594,"Ernser, Cruickshank and Lind",MJ-21460,Shoes,7,97.93,685.51,05-04-2014 00:29
524021,Hegmann and Sons,QN-82852,Belt,8,49.06,392.48,03-05-2014 20:50
750461,"Volkman, Goyette and Lemke",GS-86623,Shoes,5,62.46,312.3,13-05-2014 14:52
305803,"Davis, Kshlerin and Reilly",FK-71853,Shirt,20,11.96,239.2,04-09-2014 18:27
201259,Koelpin PLC,KV-99194,Shirt,12,91.33,1095.96,01-03-2014 09:46
115138,Gorczany-Hahn,WJ-02096,Belt,3,93.5,280.5,25-08-2014 21:36
98022,Heidenreich-Bosco,GS-86623,Shoes,19,26.88,510.72,07-04-2014 07:12
555594,"Ernser, Cruickshank and Lind",MJ-21460,Shoes,8,49.15,393.2,12-10-2014 21:49
98022,Heidenreich-Bosco,WJ-02096,Belt,7,52.04,364.28,07-11-2013 19:58
995267,Cole-Eichmann,KV-99194,Shirt,13,97.04,1261.52,17-06-2014 08:28
555594,"Ernser, Cruickshank and Lind",AS-93055,Shirt,6,29.88,179.28,04-09-2014 14:54
524021,Hegmann and Sons,KV-99194,Shirt,6,62.36,374.16,07-01-2014 03:14
524021,Hegmann and Sons,AS-93055,Shirt,15,88.44,1326.6,15-10-2014 01:54
711951,Kilback-Gerlach,KV-99194,Shirt,16,79.71,1275.36,30-08-2014 06:23
676847,Hamill-Hackett,LW-86841,Shoes,11,96.57,1062.27,09-01-2014 13:36
296809,Carroll PLC,VG-32047,Shirt,12,79.85,958.2,16-01-2014 11:38
93356,Waters-Walker,AS-93055,Shirt,2,47.74,95.48,22-03-2014 02:00
995267,Cole-Eichmann,KV-99194,Shirt,18,97.33,1751.94,16-01-2014 12:27
676847,Hamill-Hackett,FK-71853,Shirt,18,98.39,1771.02,06-01-2014 08:14
995267,Cole-Eichmann,LL-46261,Shoes,2,94.06,188.12,16-12-2013 21:29
929400,"Senger, Upton and Breitenberg",LL-46261,Shoes,11,19.17,210.87,26-10-2013 13:17
305803,"Davis, Kshlerin and Reilly",GS-86623,Shoes,18,20.74,373.32,22-10-2013 20:01
995267,Cole-Eichmann,AS-93055,Shirt,7,80.69,564.83,10-01-2014 21:42
93356,Waters-Walker,AS-93055,Shirt,15,84.23,1263.45,18-07-2014 04:09
524021,Hegmann and Sons,GS-86623,Shoes,9,39.14,352.26,17-11-2013 23:11
929400,"Senger, Upton and Breitenberg",VG-32047,Shirt,10,67.36,673.6,02-11-2013 03:09
734922,Berge LLC,VG-32047,Shirt,14,93.45,1308.3,10-02-2014 07:13
201259,Koelpin PLC,LL-46261,Shoes,8,62.68,501.44,10-11-2013 16:34
555594,"Ernser, Cruickshank and Lind",QN-82852,Belt,13,86.33,1122.29,23-10-2013 02:35
711951,Kilback-Gerlach,GS-86623,Shoes,1,25.23,25.23,15-02-2014 18:56
555594,"Ernser, Cruickshank and Lind",KV-99194,Shirt,14,93.56,1309.84,21-10-2014 14:14
296809,Carroll PLC,LW-86841,Shoes,19,22.36,424.84,08-07-2014 00:03
711951,Kilback-Gerlach,LW-86841,Shoes,13,72.82,946.66,10-02-2014 18:44
98022,Heidenreich-Bosco,AS-93055,Shirt,4,22.33,89.32,22-05-2014 10:55
929400,"Senger, Upton and Breitenberg",MJ-21460,Shoes,5,41.67,208.35,04-12-2013 08:24
296809,Carroll PLC,MJ-21460,Shoes,13,29.69,385.97,25-03-2014 09:03
758133,"Kihn, McClure and Denesik",GS-86623,Shoes,20,20.83,416.6,07-09-2014 19:59
524021,Hegmann and Sons,LW-86841,Shoes,12,96.49,1157.88,24-08-2014 02:46
758133,"Kihn, McClure and Denesik",WJ-02096,Belt,15,51.35,770.25,13-05-2014 12:39
563905,"Kerluke, Reilly and Bechtelar",GS-86623,Shoes,16,90.96,1455.36,02-11-2013 09:19
711951,Kilback-Gerlach,LW-86841,Shoes,12,22.81,273.72,17-09-2014 02:46
93356,Waters-Walker,AS-93055,Shirt,19,28.76,546.44,19-12-2013 19:43
98022,Heidenreich-Bosco,VG-32047,Shirt,2,35.71,71.42,03-07-2014 03:16
296809,Carroll PLC,LL-46261,Shoes,9,32.75,294.75,08-02-2014 10:48
758133,"Kihn, McClure and Denesik",LW-86841,Shoes,2,92.23,184.46,18-02-2014 03:57
524021,Hegmann and Sons,MJ-21460,Shoes,12,18.24,218.88,01-05-2014 16:46
305803,"Davis, Kshlerin and Reilly",AS-93055,Shirt,6,49.81,298.86,01-11-2013 16:31
304860,Huel-Haag,QN-82852,Belt,2,22.38,44.76,23-01-2014 23:47
929400,"Senger, Upton and Breitenberg",QN-82852,Belt,10,25.65,256.5,20-12-2013 14:10
299771,"Kuphal, Zieme and Kub",QN-82852,Belt,12,37.5,450,30-12-2013 04:04
115138,Gorczany-Hahn,VG-32047,Shirt,20,72.35,1447,11-08-2014 19:02
758133,"Kihn, McClure and Denesik",LL-46261,Shoes,2,48.21,96.42,16-09-2014 16:12
711951,Kilback-Gerlach,VG-32047,Shirt,1,91.96,91.96,23-10-2013 15:08
929400,"Senger, Upton and Breitenberg",GS-86623,Shoes,7,62.27,435.89,30-12-2013 01:55
93356,Waters-Walker,KV-99194,Shirt,20,99.74,1994.8,18-04-2014 15:39
98022,Heidenreich-Bosco,QN-82852,Belt,15,82.82,1242.3,27-03-2014 04:42
734922,Berge LLC,GS-86623,Shoes,8,85.04,680.32,26-02-2014 14:43
995267,Cole-Eichmann,LW-86841,Shoes,10,73.24,732.4,07-06-2014 10:04
93356,Waters-Walker,AS-93055,Shirt,9,68.62,617.58,12-08-2014 08:06
304860,Huel-Haag,QN-82852,Belt,1,57.33,57.33,27-08-2014 11:27
850140,Kunze Inc,KV-99194,Shirt,9,27.16,244.44,08-02-2014 06:22
659366,Waelchi-Fahey,LW-86841,Shoes,10,56.56,565.6,01-10-2014 11:38
296809,Carroll PLC,WJ-02096,Belt,20,14.37,287.4,20-07-2014 17:22
758133,"Kihn, McClure and Denesik",WJ-02096,Belt,11,60.5,665.5,03-08-2014 10:39
850140,Kunze Inc,GS-86623,Shoes,16,19.66,314.56,03-05-2014 21:18
93356,Waters-Walker,GS-86623,Shoes,13,90.95,1182.35,14-06-2014 12:43
304860,Huel-Haag,LL-46261,Shoes,9,98.22,883.98,26-07-2014 01:10
98022,Heidenreich-Bosco,LW-86841,Shoes,14,74.83,1047.62,27-06-2014 05:58
