account_number,name,item_code,category,quantity,unit price,net_price,date
304860,Huel-Haag,VG-32047,Shirt,6,67.49,404.94,2014-09-17 12:35:31
296809,Carroll PLC,VG-32047,Shirt,11,14.92,164.12,2014-01-14 05:53:11
299771,"Kuphal, Zieme and Kub",MJ-21460,Shoes,3,16.50,49.50,2014-08-09 14:56:26
734922,Berge LLC,WJ-02096,Belt,20,25.09,501.80,2014-02-15 00:17:15
711951,Kilback-Gerlach,KV-99194,Shirt,20,72.86,1457.20,2013-12-27 03:41:18
304860,Huel-Haag,WJ-02096,Belt,4,60.95,243.80,2014-01-20 10:14:17
676847,Hamill-Hackett,QN-82852,Belt,12,47.05,564.60,2013-10-24 07:27:44
850140,Kunze Inc,VG-32047,Shirt,20,36.00,720.00,2013-11-19 04:49:59
555594,"Ernser, Cruickshank and Lind",LW-86841,Shoes,3,25.52,76.56,2013-12-15 23:23:29
098022,Heidenreich-Bosco,QN-82852,Belt,3,43.89,131.67,2014-02-06 22:02:39
098022,Heidenreich-Bosco,LL-46261,Shoes,6,55.68,334.08,2014-02-25 02:43:31
734922,Berge LLC,KV-99194,Shirt,13,21.76,282.88,2014-09-16 19:43:28
659366,Waelchi-Fahey,VG-32047,Shirt,14,85.44,1196.16,2014-06-04 14:34:07
711951,Kilback-Gerlach,AS-93055,Shirt,20,88.71,1774.20,2014-08-14 19:08:27
929400,"Senger, Upton and Breitenberg",LW-86841,Shoes,1,32.44,32.44,2014-06-21 04:34:22
758133,"Kihn, McClure and Denesik",FK-71853,Shirt,12,40.53,486.36,2014-03-06 03:01:26
711951,Kilback-Gerlach,LL-46261,Shoes,8,41.95,335.60,2014-05-18 00:50:58
098022,Heidenreich-Bosco,KV-99194,Shirt,3,41.04,123.12,2014-10-09 15:27:45
750461,"Volkman, Goyette and Lemke",AS-93055,Shirt,4,65.64,262.56,2014-02-15 17:07:56
734922,Berge LLC,FK-71853,Shirt,4,59.00,236.00,2014-08-15 07:13:09
296809,Carroll PLC,GS-86623,Shoes,19,20.01,380.19,2013-11-20 14:26:00
711951,Kilback-Gerlach,LL-46261,Shoes,18,37.06,667.08,2014-07-09 17:04:57
929400,"Senger, Upton and Breitenberg",QN-82852,Belt,8,13.41,107.28,2013-12-21 04:32:13
115138,Gorczany-Hahn,AS-93055,Shirt,19,36.84,699.96,2014-09-13 06:33:24
659366,Waelchi-Fahey,KV-99194,Shirt,18,13.47,242.46,2014-03-25 04:34:58
299771,"Kuphal, Zieme and Kub",LW-86841,Shoes,11,87.09,957.99,2013-10-22 16:08:40
201259,Koelpin PLC,QN-82852,Belt,19,18.85,358.15,2014-07-02 12:21:25
850140,Kunze Inc,LW-86841,Shoes,7,56.99,398.93,2014-06-25 22:06:27
115138,Gorczany-Hahn,AS-93055,Shirt,20,31.99,639.80,2014-09-15 19:14:27
304860,Huel-Haag,GS-86623,Shoes,14,27.24,381.36,2014-03-14 04:16:47
758133,"Kihn, McClure and Denesik",LW-86841,Shoes,11,51.07,561.77,2014-03-06 09:21:00
524021,Hegmann and Sons,GS-86623,Shoes,11,40.32,443.52,2014-02-07 07:39:54
758133,"Kihn, McClure and Denesik",WJ-02096,Belt,19,62.80,1193.20,2014-08-27 15:48:09
115138,Gorczany-Hahn,LW-86841,Shoes,5,33.56,167.80,2014-09-20 07:43:39
299771,"Kuphal, Zieme and Kub",FK-71853,Shirt,17,60.22,1023.74,2014-09-26 18:44:51
296809,Carroll PLC,GS-86623,Shoes,8,21.41,171.28,2014-09-11 18:45:17
296809,Carroll PLC,KV-99194,Shirt,13,43.03,559.39,2014-01-20 19:43:09
093356,Waters-Walker,LL-46261,Shoes,11,76.80,844.80,2014-02-23 18:36:40
850140,Kunze Inc,MJ-21460,Shoes,12,81.66,979.92,2014-09-04 03:23:22
995267,Cole-Eichmann,FK-71853,Shirt,16,63.20,1011.20,2014-06-22 09:34:54
711951,Kilback-Gerlach,LW-86841,Shoes,1,95.18,95.18,2013-11-16 10:27:30
201259,Koelpin PLC,VG-32047,Shirt,10,20.20,202.00,2014-10-02 18:38:33
305803,"Davis, Kshlerin and Reilly",LL-46261,Shoes,15,59.34,890.10,2013-12-04 02:43:20
296809,Carroll PLC,WJ-02096,Belt,16,91.77,1468.32,2014-02-23 18:10:13
734922,Berge LLC,MJ-21460,Shoes,4,87.65,350.60,2014-04-26 20:59:35
711951,Kilback-Gerlach,LL-46261,Shoes,13,34.40,447.20,2014-04-27 02:17:28
734922,Berge LLC,LL-46261,Shoes,18,44.89,808.02,2014-05-28 15:41:26
929400,"Senger, Upton and Breitenberg",LL-46261,Shoes,15,75.00,1125.00,2014-09-25 18:00:19
929400,"Senger, Upton and Breitenberg",MJ-21460,Shoes,8,19.05,152.40,2014-01-08 00:39:35
115138,Gorczany-Hahn,WJ-02096,Belt,5,13.31,66.55,2014-06-02 11:41:36
304860,Huel-Haag,KV-99194,Shirt,5,58.12,290.60,2014-08-02 12:08:32
676847,Hamill-Hackett,LL-46261,Shoes,19,58.95,1120.05,2014-03-12 06:27:02
758133,"Kihn, McClure and Denesik",GS-86623,Shoes,16,51.28,820.48,2013-12-19 05:40:26
659366,Waelchi-Fahey,KV-99194,Shirt,2,35.44,70.88,2013-10-25 14:47:00
555594,"Ernser, Cruickshank and Lind",KV-99194,Shirt,16,79.23,1267.68,2014-09-20 09:36:03
524021,Hegmann and Sons,LW-86841,Shoes,2,19.42,38.84,2014-08-23 03:19:29
093356,Waters-Walker,KV-99194,Shirt,9,70.81,637.29,2014-01-30 11:06:55
555594,"Ernser, Cruickshank and Lind",WJ-02096,Belt,10,27.65,276.50,2014-08-05 02:49:13
555594,"Ernser, Cruickshank and Lind",KV-99194,Shirt,18,53.57,964.26,2013-11-09 07:53:05
098022,Heidenreich-Bosco,GS-86623,Shoes,19,87.08,1654.52,2014-09-20 22:36:07
304860,Huel-Haag,AS-93055,Shirt,3,88.25,264.75,2013-11-22 02:08:50
115138,Gorczany-Hahn,MJ-21460,Shoes,16,74.73,1195.68,2014-10-08 07:30:19
758133,"Kihn, McClure and Denesik",VG-32047,Shirt,15,39.14,587.10,2014-08-02 17:24:19
850140,Kunze Inc,LW-86841,Shoes,5,63.32,316.60,2014-02-13 19:42:05
305803,"Davis, Kshlerin and Reilly",LW-86841,Shoes,7,18.99,132.93,2014-04-17 16:31:36
093356,Waters-Walker,FK-71853,Shirt,6,48.34,290.04,2014-10-07 11:12:45
093356,Waters-Walker,MJ-21460,Shoes,1,76.61,76.61,2014-05-07 10:17:28
929400,"Senger, Upton and Breitenberg",MJ-21460,Shoes,11,10.12,111.32,2014-03-29 05:53:03
995267,Cole-Eichmann,AS-93055,Shirt,20,96.14,1922.80,2014-08-02 19:08:15
304860,Huel-Haag,MJ-21460,Shoes,10,69.19,691.90,2014-01-07 14:36:19
563905,"Kerluke, Reilly and Bechtelar",VG-32047,Shirt,16,64.75,1036.00,2014-02-11 09:04:11
201259,Koelpin PLC,LW-86841,Shoes,1,62.87,62.87,2014-01-01 22:40:22
299771,"Kuphal, Zieme and Kub",QN-82852,Belt,13,13.05,169.65,2014-09-04 16:33:40
093356,Waters-Walker,KV-99194,Shirt,2,96.80,193.60,2014-07-13 09:44:29
098022,Heidenreich-Bosco,LL-46261,Shoes,6,23.04,138.24,2014-03-02 03:45:46
850140,Kunze Inc,KV-99194,Shirt,8,35.98,287.84,2014-05-20 14:38:17
115138,Gorczany-Hahn,AS-93055,Shirt,9,14.71,132.39,2014-03-01 13:31:22
995267,Cole-Eichmann,GS-86623,Shoes,2,43.85,87.70,2014-06-09 21:31:11
563905,"Kerluke, Reilly and Bechtelar",LW-86841,Shoes,9,52.42,471.78,2014-05-22 11:49:32
098022,Heidenreich-Bosco,QN-82852,Belt,15,20.07,301.05,2014-06-27 12:15:09
659366,Waelchi-Fahey,QN-82852,Belt,17,56.27,956.59,2014-02-09 14:52:49
098022,Heidenreich-Bosco,QN-82852,Belt,8,79.20,633.60,2014-06-07 18:59:21
555594,"Ernser, Cruickshank and Lind",MJ-21460,Shoes,7,97.93,685.51,2014-04-05 00:29:44
524021,Hegmann and Sons,QN-82852,Belt,8,49.06,392.48,2014-05-03 20:50:41
750461,"Volkman, Goyette and Lemke",GS-86623,Shoes,5,62.46,312.30,2014-05-13 14:52:47
305803,"Davis, Kshlerin and Reilly",FK-71853,Shirt,20,11.96,239.20,2014-09-04 18:27:56
201259,Koelpin PLC,KV-99194,Shirt,12,91.33,1095.96,2014-03-01 09:46:48
115138,Gorczany-Hahn,WJ-02096,Belt,3,93.50,280.50,2014-08-25 21:36:41
098022,Heidenreich-Bosco,GS-86623,Shoes,19,26.88,510.72,2014-04-07 07:12:29
555594,"Ernser, Cruickshank and Lind",MJ-21460,Shoes,8,49.15,393.20,2014-10-12 21:49:47
098022,Heidenreich-Bosco,WJ-02096,Belt,7,52.04,364.28,2013-11-07 19:58:39
995267,Cole-Eichmann,KV-99194,Shirt,13,97.04,1261.52,2014-06-17 08:28:31
555594,"Ernser, Cruickshank and Lind",AS-93055,Shirt,6,29.88,179.28,2014-09-04 14:54:23
524021,Hegmann and Sons,KV-99194,Shirt,6,62.36,374.16,2014-01-07 03:14:00
524021,Hegmann and Sons,AS-93055,Shirt,15,88.44,1326.60,2014-10-15 01:54:05
711951,Kilback-Gerlach,KV-99194,Shirt,16,79.71,1275.36,2014-08-30 06:23:27
676847,Hamill-Hackett,LW-86841,Shoes,11,96.57,1062.27,2014-01-09 13:36:39
296809,Carroll PLC,VG-32047,Shirt,12,79.85,958.20,2014-01-16 11:38:27
093356,Waters-Walker,AS-93055,Shirt,2,47.74,95.48,2014-03-22 02:00:16
995267,Cole-Eichmann,KV-99194,Shirt,18,97.33,1751.94,2014-01-16 12:27:14
676847,Hamill-Hackett,FK-71853,Shirt,18,98.39,1771.02,2014-01-06 08:14:31
995267,Cole-Eichmann,LL-46261,Shoes,2,94.06,188.12,2013-12-16 21:29:38
929400,"Senger, Upton and Breitenberg",LL-46261,Shoes,11,19.17,210.87,2013-10-26 13:17:07
305803,"Davis, Kshlerin and Reilly",GS-86623,Shoes,18,20.74,373.32,2013-10-22 20:01:38
995267,Cole-Eichmann,AS-93055,Shirt,7,80.69,564.83,2014-01-10 21:42:10
093356,Waters-Walker,AS-93055,Shirt,15,84.23,1263.45,2014-07-18 04:09:08
524021,Hegmann and Sons,GS-86623,Shoes,9,39.14,352.26,2013-11-17 23:11:28
929400,"Senger, Upton and Breitenberg",VG-32047,Shirt,10,67.36,673.60,2013-11-02 03:09:24
734922,Berge LLC,VG-32047,Shirt,14,93.45,1308.30,2014-02-10 07:13:32
201259,Koelpin PLC,LL-46261,Shoes,8,62.68,501.44,2013-11-10 16:34:17
555594,"Ernser, Cruickshank and Lind",QN-82852,Belt,13,86.33,1122.29,2013-10-23 02:35:36
711951,Kilback-Gerlach,GS-86623,Shoes,1,25.23,25.23,2014-02-15 18:56:38
555594,"Ernser, Cruickshank and Lind",KV-99194,Shirt,14,93.56,1309.84,2014-10-21 14:14:21
296809,Carroll PLC,LW-86841,Shoes,19,22.36,424.84,2014-07-08 00:03:47
711951,Kilback-Gerlach,LW-86841,Shoes,13,72.82,946.66,2014-02-10 18:44:09
098022,Heidenreich-Bosco,AS-93055,Shirt,4,22.33,89.32,2014-05-22 10:55:51
929400,"Senger, Upton and Breitenberg",MJ-21460,Shoes,5,41.67,208.35,2013-12-04 08:24:01
296809,Carroll PLC,MJ-21460,Shoes,13,29.69,385.97,2014-03-25 09:03:04
758133,"Kihn, McClure and Denesik",GS-86623,Shoes,20,20.83,416.60,2014-09-07 19:59:58
524021,Hegmann and Sons,LW-86841,Shoes,12,96.49,1157.88,2014-08-24 02:46:41
758133,"Kihn, McClure and Denesik",WJ-02096,Belt,15,51.35,770.25,2014-05-13 12:39:44
563905,"Kerluke, Reilly and Bechtelar",GS-86623,Shoes,16,90.96,1455.36,2013-11-02 09:19:40
711951,Kilback-Gerlach,LW-86841,Shoes,12,22.81,273.72,2014-09-17 02:46:57
093356,Waters-Walker,AS-93055,Shirt,19,28.76,546.44,2013-12-19 19:43:07
098022,Heidenreich-Bosco,VG-32047,Shirt,2,35.71,71.42,2014-07-03 03:16:33
296809,Carroll PLC,LL-46261,Shoes,9,32.75,294.75,2014-02-08 10:48:21
758133,"Kihn, McClure and Denesik",LW-86841,Shoes,2,92.23,184.46,2014-02-18 03:57:38
524021,Hegmann and Sons,MJ-21460,Shoes,12,18.24,218.88,2014-05-01 16:46:03
305803,"Davis, Kshlerin and Reilly",AS-93055,Shirt,6,49.81,298.86,2013-11-01 16:31:25
304860,Huel-Haag,QN-82852,Belt,2,22.38,44.76,2014-01-23 23:47:01
929400,"Senger, Upton and Breitenberg",QN-82852,Belt,10,25.65,256.50,2013-12-20 14:10:18
299771,"Kuphal, Zieme and Kub",QN-82852,Belt,12,37.50,450.00,2013-12-30 04:04:50
115138,Gorczany-Hahn,VG-32047,Shirt,20,72.35,1447.00,2014-08-11 19:02:14
758133,"Kihn, McClure and Denesik",LL-46261,Shoes,2,48.21,96.42,2014-09-16 16:12:02
711951,Kilback-Gerlach,VG-32047,Shirt,1,91.96,91.96,2013-10-23 15:08:31
929400,"Senger, Upton and Breitenberg",GS-86623,Shoes,7,62.27,435.89,2013-12-30 01:55:14
093356,Waters-Walker,KV-99194,Shirt,20,99.74,1994.80,2014-04-18 15:39:12
098022,Heidenreich-Bosco,QN-82852,Belt,15,82.82,1242.30,2014-03-27 04:42:40
734922,Berge LLC,GS-86623,Shoes,8,85.04,680.32,2014-02-26 14:43:51
995267,Cole-Eichmann,LW-86841,Shoes,10,73.24,732.40,2014-06-07 10:04:53
093356,Waters-Walker,AS-93055,Shirt,9,68.62,617.58,2014-08-12 08:06:21
304860,Huel-Haag,QN-82852,Belt,1,57.33,57.33,2014-08-27 11:27:28
850140,Kunze Inc,KV-99194,Shirt,9,27.16,244.44,2014-02-08 06:22:34
659366,Waelchi-Fahey,LW-86841,Shoes,10,56.56,565.60,2014-10-01 11:38:04
296809,Carroll PLC,WJ-02096,Belt,20,14.37,287.40,2014-07-20 17:22:03
758133,"Kihn, McClure and Denesik",WJ-02096,Belt,11,60.50,665.50,2014-08-03 10:39:51
850140,Kunze Inc,GS-86623,Shoes,16,19.66,314.56,2014-05-03 21:18:15
093356,Waters-Walker,GS-86623,Shoes,13,90.95,1182.35,2014-06-14 12:43:51
304860,Huel-Haag,LL-46261,Shoes,9,98.22,883.98,2014-07-26 01:10:57
098022,Heidenreich-Bosco,LW-86841,Shoes,14,74.83,1047.62,2014-06-27 05:58:33
